id,key,value,type 
74632392,interpolation,even,addr
74632399,source,CanVec 6.0 - NRCan,regular
74632399,interpolation,odd,addr
74632405,source,CanVec 6.0 - NRCan,regular
74632405,interpolation,even,addr
74632407,source,CanVec 6.0 - NRCan,regular
74632407,interpolation,odd,addr
74632411,source,CanVec 6.0 - NRCan,regular
74632411,interpolation,even,addr
74632415,source,CanVec 6.0 - NRCan,regular
74632415,interpolation,even,addr
74632418,source,CanVec 6.0 - NRCan,regular
74632418,interpolation,odd,addr
74632430,source,CanVec 6.0 - NRCan,regular
74632430,interpolation,odd,addr
74632431,source,CanVec 6.0 - NRCan,regular
74632431,interpolation,odd,addr
74632434,source,CanVec 6.0 - NRCan,regular
74632434,interpolation,even,addr
74632436,source,CanVec 6.0 - NRCan,regular
74632436,interpolation,odd,addr
74632439,source,CanVec 6.0 - NRCan,regular
74632439,interpolation,even,addr
74632444,source,CanVec 6.0 - NRCan,regular
74632444,interpolation,odd,addr
74632450,source,CanVec 6.0 - NRCan,regular
74632450,interpolation,odd,addr
74632454,source,CanVec 6.0 - NRCan,regular
74632454,interpolation,even,addr
74632463,source,CanVec 6.0 - NRCan,regular
74632463,interpolation,odd,addr
74632465,source,CanVec 6.0 - NRCan,regular
74632465,interpolation,even,addr
74632469,source,CanVec 6.0 - NRCan,regular
74632469,interpolation,odd,addr
74632471,source,CanVec 6.0 - NRCan,regular
74632471,interpolation,odd,addr
74632473,source,CanVec 6.0 - NRCan,regular
74632473,interpolation,even,addr
74632475,source,CanVec 6.0 - NRCan,regular
74632475,interpolation,even,addr
74632479,source,CanVec 6.0 - NRCan,regular
74632479,interpolation,even,addr
74632485,source,CanVec 6.0 - NRCan,regular
74632485,interpolation,even,addr
74632488,source,CanVec 6.0 - NRCan,regular
74632488,interpolation,even,addr
74632489,source,CanVec 6.0 - NRCan,regular
74632489,interpolation,even,addr
74632493,source,CanVec 6.0 - NRCan,regular
74632493,interpolation,odd,addr
74632496,source,CanVec 6.0 - NRCan,regular
74632496,interpolation,odd,addr
74632497,source,CanVec 6.0 - NRCan,regular
74632497,interpolation,even,addr
74632503,source,CanVec 6.0 - NRCan,regular
74632503,interpolation,odd,addr
74632506,source,CanVec 6.0 - NRCan,regular
74632506,interpolation,odd,addr
74632511,source,CanVec 6.0 - NRCan,regular
74632511,interpolation,odd,addr
74632517,source,CanVec 6.0 - NRCan,regular
74632517,interpolation,odd,addr
74632519,source,CanVec 6.0 - NRCan,regular
74632519,interpolation,even,addr
74632521,source,CanVec 6.0 - NRCan,regular
74632521,interpolation,odd,addr
74632522,source,CanVec 6.0 - NRCan,regular
74632522,interpolation,even,addr
74632525,source,CanVec 6.0 - NRCan,regular
74632525,interpolation,odd,addr
74632533,source,CanVec 6.0 - NRCan,regular
74632533,interpolation,odd,addr
74632537,source,CanVec 6.0 - NRCan,regular
74632537,interpolation,odd,addr
74632538,source,CanVec 6.0 - NRCan,regular
74632538,interpolation,even,addr
74632544,source,CanVec 6.0 - NRCan,regular
74632544,interpolation,odd,addr
74632546,source,CanVec 6.0 - NRCan,regular
74632546,interpolation,odd,addr
74632551,source,CanVec 6.0 - NRCan,regular
74632551,interpolation,odd,addr
74632557,source,CanVec 6.0 - NRCan,regular
74632557,interpolation,even,addr
74632559,source,CanVec 6.0 - NRCan,regular
74632559,interpolation,odd,addr
74632564,source,CanVec 6.0 - NRCan,regular
74632564,interpolation,even,addr
74632572,source,CanVec 6.0 - NRCan,regular
74632572,interpolation,odd,addr
74632579,source,CanVec 6.0 - NRCan,regular
74632579,interpolation,even,addr
74632580,source,CanVec 6.0 - NRCan,regular
74632580,interpolation,even,addr
74632581,source,CanVec 6.0 - NRCan,regular
74632581,interpolation,odd,addr
74632583,source,CanVec 6.0 - NRCan,regular
74632583,interpolation,odd,addr
74632586,source,CanVec 6.0 - NRCan,regular
74632586,interpolation,odd,addr
74632598,source,CanVec 6.0 - NRCan,regular
74632598,interpolation,odd,addr
74632600,source,CanVec 6.0 - NRCan,regular
74632600,interpolation,even,addr
74632602,source,CanVec 6.0 - NRCan,regular
74632602,interpolation,even,addr
74632613,source,CanVec 6.0 - NRCan,regular
74632613,interpolation,odd,addr
74632614,source,CanVec 6.0 - NRCan,regular
74632614,interpolation,odd,addr
74632623,source,CanVec 6.0 - NRCan,regular
74632623,interpolation,odd,addr
74632632,source,CanVec 6.0 - NRCan,regular
74632632,interpolation,odd,addr
74632633,source,CanVec 6.0 - NRCan,regular
74632633,interpolation,odd,addr
74632638,source,CanVec 6.0 - NRCan,regular
74632638,interpolation,even,addr
74632642,source,CanVec 6.0 - NRCan,regular
74632642,interpolation,odd,addr
74632643,source,CanVec 6.0 - NRCan,regular
74632643,interpolation,even,addr
74632653,source,CanVec 6.0 - NRCan,regular
74632653,interpolation,odd,addr
74632657,source,CanVec 6.0 - NRCan,regular
74632657,interpolation,odd,addr
74632660,source,CanVec 6.0 - NRCan,regular
74632660,interpolation,even,addr
74632663,source,CanVec 6.0 - NRCan,regular
74632663,interpolation,even,addr
74632664,source,CanVec 6.0 - NRCan,regular
74632664,interpolation,even,addr
74632667,source,CanVec 6.0 - NRCan,regular
74632667,interpolation,odd,addr
74632669,source,CanVec 6.0 - NRCan,regular
74632669,interpolation,even,addr
74632684,source,CanVec 6.0 - NRCan,regular
74632684,interpolation,even,addr
74632686,source,CanVec 6.0 - NRCan,regular
74632686,interpolation,odd,addr
74632693,source,CanVec 6.0 - NRCan,regular
74632693,interpolation,odd,addr
74632703,source,CanVec 6.0 - NRCan,regular
74632703,interpolation,even,addr
74632706,source,CanVec 6.0 - NRCan,regular
74632706,interpolation,odd,addr
74632707,source,CanVec 6.0 - NRCan,regular
74632707,interpolation,odd,addr
74632708,source,CanVec 6.0 - NRCan,regular
74632708,interpolation,even,addr
74632715,source,CanVec 6.0 - NRCan,regular
74632715,interpolation,odd,addr
74632718,source,CanVec 6.0 - NRCan,regular
74632718,interpolation,even,addr
74632737,source,CanVec 6.0 - NRCan,regular
74632737,interpolation,odd,addr
74632739,source,CanVec 6.0 - NRCan,regular
74632739,interpolation,even,addr
74632742,source,CanVec 6.0 - NRCan,regular
74632742,interpolation,even,addr
74632745,source,CanVec 6.0 - NRCan,regular
74632745,interpolation,odd,addr
74632753,source,CanVec 6.0 - NRCan,regular
74632753,interpolation,even,addr
74632759,source,CanVec 6.0 - NRCan,regular
74632759,interpolation,even,addr
74632768,source,CanVec 6.0 - NRCan,regular
74632768,interpolation,odd,addr
74632770,source,CanVec 6.0 - NRCan,regular
74632770,interpolation,odd,addr
74632773,source,CanVec 6.0 - NRCan,regular
74632773,interpolation,odd,addr
74632775,source,CanVec 6.0 - NRCan,regular
74632775,interpolation,odd,addr
74632781,source,CanVec 6.0 - NRCan,regular
74632781,interpolation,even,addr
74632786,source,CanVec 6.0 - NRCan,regular
74632786,interpolation,even,addr
74632789,source,CanVec 6.0 - NRCan,regular
74632789,interpolation,even,addr
74632794,source,CanVec 6.0 - NRCan,regular
74632794,interpolation,odd,addr
74632798,source,CanVec 6.0 - NRCan,regular
74632798,interpolation,odd,addr
74632800,source,CanVec 6.0 - NRCan,regular
74632800,interpolation,even,addr
74632802,source,CanVec 6.0 - NRCan,regular
74632802,interpolation,odd,addr
74632805,source,CanVec 6.0 - NRCan,regular
74632805,interpolation,odd,addr
74632813,source,CanVec 6.0 - NRCan,regular
74632813,interpolation,even,addr
74632817,source,CanVec 6.0 - NRCan,regular
74632817,interpolation,odd,addr
74632824,source,CanVec 6.0 - NRCan,regular
74632824,interpolation,even,addr
74632825,source,CanVec 6.0 - NRCan,regular
74632825,interpolation,odd,addr
74632829,source,CanVec 6.0 - NRCan,regular
74632829,interpolation,odd,addr
74632834,source,CanVec 6.0 - NRCan,regular
74632834,interpolation,even,addr
74632835,source,CanVec 6.0 - NRCan,regular
74632835,interpolation,even,addr
74632841,source,CanVec 6.0 - NRCan,regular
74632841,interpolation,odd,addr
74632852,source,CanVec 6.0 - NRCan,regular
74632852,interpolation,even,addr
74632855,source,CanVec 6.0 - NRCan,regular
74632855,interpolation,even,addr
74632857,source,CanVec 6.0 - NRCan,regular
74632857,interpolation,even,addr
74632859,source,CanVec 6.0 - NRCan,regular
74632859,interpolation,odd,addr
74632860,source,CanVec 6.0 - NRCan,regular
74632860,interpolation,odd,addr
74632863,source,CanVec 6.0 - NRCan,regular
74632863,interpolation,even,addr
74632868,source,CanVec 6.0 - NRCan,regular
74632868,interpolation,odd,addr
74632878,source,CanVec 6.0 - NRCan,regular
74632878,interpolation,odd,addr
74632881,source,CanVec 6.0 - NRCan,regular
74632881,interpolation,odd,addr
74632882,source,CanVec 6.0 - NRCan,regular
74632882,interpolation,even,addr
74632886,source,CanVec 6.0 - NRCan,regular
74632886,interpolation,odd,addr
74632889,source,CanVec 6.0 - NRCan,regular
74632889,interpolation,odd,addr
74632892,source,CanVec 6.0 - NRCan,regular
74632892,interpolation,even,addr
74632893,source,CanVec 6.0 - NRCan,regular
74632893,interpolation,even,addr
74632896,source,CanVec 6.0 - NRCan,regular
74632896,interpolation,odd,addr
74632897,source,CanVec 6.0 - NRCan,regular
74632897,interpolation,odd,addr
74632898,source,CanVec 6.0 - NRCan,regular
74632898,interpolation,odd,addr
74632901,source,CanVec 6.0 - NRCan,regular
74632901,interpolation,odd,addr
74632903,source,CanVec 6.0 - NRCan,regular
74632903,interpolation,even,addr
74632908,source,CanVec 6.0 - NRCan,regular
74632908,interpolation,odd,addr
74632911,source,CanVec 6.0 - NRCan,regular
74632911,interpolation,even,addr
74632915,source,CanVec 6.0 - NRCan,regular
74632915,interpolation,odd,addr
74632918,source,CanVec 6.0 - NRCan,regular
74632918,interpolation,odd,addr
74632923,source,CanVec 6.0 - NRCan,regular
74632923,interpolation,even,addr
74632927,source,CanVec 6.0 - NRCan,regular
74632927,interpolation,odd,addr
74632933,source,CanVec 6.0 - NRCan,regular
74632933,interpolation,odd,addr
74632938,source,CanVec 6.0 - NRCan,regular
74632938,interpolation,odd,addr
74632943,source,CanVec 6.0 - NRCan,regular
74632943,interpolation,odd,addr
74632948,source,CanVec 6.0 - NRCan,regular
74632948,interpolation,odd,addr
74632949,source,CanVec 6.0 - NRCan,regular
74632949,interpolation,even,addr
74632953,source,CanVec 6.0 - NRCan,regular
74632953,interpolation,odd,addr
74632955,source,CanVec 6.0 - NRCan,regular
74632955,interpolation,even,addr
74632957,source,CanVec 6.0 - NRCan,regular
74632957,interpolation,odd,addr
74632959,source,CanVec 6.0 - NRCan,regular
74632959,interpolation,odd,addr
74632965,source,CanVec 6.0 - NRCan,regular
74632965,interpolation,odd,addr
74632975,source,CanVec 6.0 - NRCan,regular
74632975,interpolation,even,addr
74632979,source,CanVec 6.0 - NRCan,regular
74632979,interpolation,odd,addr
74632987,source,CanVec 6.0 - NRCan,regular
74632987,interpolation,even,addr
74633008,source,CanVec 6.0 - NRCan,regular
74633008,interpolation,even,addr
74633009,source,CanVec 6.0 - NRCan,regular
74633009,interpolation,even,addr
74633017,source,CanVec 6.0 - NRCan,regular
74633017,interpolation,even,addr
74633027,source,CanVec 6.0 - NRCan,regular
74633027,interpolation,even,addr
74633029,source,CanVec 6.0 - NRCan,regular
74633029,interpolation,odd,addr
74633036,source,CanVec 6.0 - NRCan,regular
74633036,interpolation,odd,addr
74633040,source,CanVec 6.0 - NRCan,regular
74633040,interpolation,odd,addr
74633044,source,CanVec 6.0 - NRCan,regular
74633044,interpolation,odd,addr
74633046,source,CanVec 6.0 - NRCan,regular
74633046,interpolation,odd,addr
74633050,source,CanVec 6.0 - NRCan,regular
74633050,interpolation,even,addr
74633055,source,CanVec 6.0 - NRCan,regular
74633055,interpolation,even,addr
74633056,source,CanVec 6.0 - NRCan,regular
74633056,interpolation,odd,addr
74633060,source,CanVec 6.0 - NRCan,regular
74633060,interpolation,odd,addr
74633077,source,CanVec 6.0 - NRCan,regular
74633077,interpolation,odd,addr
74633083,source,CanVec 6.0 - NRCan,regular
74633083,interpolation,even,addr
74633085,source,CanVec 6.0 - NRCan,regular
74633085,interpolation,even,addr
74633088,source,CanVec 6.0 - NRCan,regular
74633088,interpolation,even,addr
74633089,source,CanVec 6.0 - NRCan,regular
74633089,interpolation,odd,addr
74633093,source,CanVec 6.0 - NRCan,regular
74633093,interpolation,odd,addr
74633094,source,CanVec 6.0 - NRCan,regular
74633094,interpolation,odd,addr
74633097,source,CanVec 6.0 - NRCan,regular
74633097,interpolation,odd,addr
74633102,source,CanVec 6.0 - NRCan,regular
74633102,interpolation,odd,addr
74633105,source,CanVec 6.0 - NRCan,regular
74633105,interpolation,odd,addr
74633112,source,CanVec 6.0 - NRCan,regular
74633112,interpolation,odd,addr
74633116,source,CanVec 6.0 - NRCan,regular
74633116,interpolation,odd,addr
74633119,source,CanVec 6.0 - NRCan,regular
74633119,interpolation,odd,addr
74633127,source,CanVec 6.0 - NRCan,regular
74633127,interpolation,even,addr
74633129,source,CanVec 6.0 - NRCan,regular
74633129,interpolation,even,addr
74633136,source,CanVec 6.0 - NRCan,regular
74633136,interpolation,even,addr
74633139,source,CanVec 6.0 - NRCan,regular
74633139,interpolation,odd,addr
74633142,source,CanVec 6.0 - NRCan,regular
74633142,interpolation,even,addr
74633145,source,CanVec 6.0 - NRCan,regular
74633145,interpolation,odd,addr
74633150,source,CanVec 6.0 - NRCan,regular
74633150,interpolation,odd,addr
74633152,source,CanVec 6.0 - NRCan,regular
74633152,interpolation,even,addr
74633157,source,CanVec 6.0 - NRCan,regular
74633157,interpolation,even,addr
74633159,source,CanVec 6.0 - NRCan,regular
74633159,interpolation,even,addr
74633160,source,CanVec 6.0 - NRCan,regular
74633160,interpolation,odd,addr
74633164,source,CanVec 6.0 - NRCan,regular
74633164,interpolation,even,addr
74633168,source,CanVec 6.0 - NRCan,regular
74633168,interpolation,even,addr
74633170,source,CanVec 6.0 - NRCan,regular
74633170,interpolation,even,addr
74633176,source,CanVec 6.0 - NRCan,regular
74633176,interpolation,even,addr
74633181,source,CanVec 6.0 - NRCan,regular
74633181,interpolation,even,addr
74633182,source,CanVec 6.0 - NRCan,regular
74633182,interpolation,even,addr
74633187,source,CanVec 6.0 - NRCan,regular
74633187,interpolation,even,addr
74633194,source,CanVec 6.0 - NRCan,regular
74633194,interpolation,odd,addr
74633195,source,CanVec 6.0 - NRCan,regular
74633195,interpolation,even,addr
74633197,source,CanVec 6.0 - NRCan,regular
74633197,interpolation,odd,addr
74633201,source,CanVec 6.0 - NRCan,regular
74633201,interpolation,odd,addr
74633202,source,CanVec 6.0 - NRCan,regular
74633202,interpolation,odd,addr
74633204,source,CanVec 6.0 - NRCan,regular
74633204,interpolation,odd,addr
74633210,source,CanVec 6.0 - NRCan,regular
74633210,interpolation,odd,addr
74633212,source,CanVec 6.0 - NRCan,regular
74633212,interpolation,odd,addr
74633213,source,CanVec 6.0 - NRCan,regular
74633213,interpolation,even,addr
74633217,source,CanVec 6.0 - NRCan,regular
74633217,interpolation,even,addr
74633218,source,CanVec 6.0 - NRCan,regular
74633218,interpolation,odd,addr
74633219,source,CanVec 6.0 - NRCan,regular
74633219,interpolation,odd,addr
74633222,source,CanVec 6.0 - NRCan,regular
74633222,interpolation,odd,addr
74633224,source,CanVec 6.0 - NRCan,regular
74633224,interpolation,odd,addr
74633228,source,CanVec 6.0 - NRCan,regular
74633228,interpolation,odd,addr
74633231,source,CanVec 6.0 - NRCan,regular
74633231,interpolation,even,addr
74633243,source,CanVec 6.0 - NRCan,regular
74633243,interpolation,even,addr
74633246,source,CanVec 6.0 - NRCan,regular
74633246,interpolation,even,addr
74633252,source,CanVec 6.0 - NRCan,regular
74633252,interpolation,odd,addr
74633254,source,CanVec 6.0 - NRCan,regular
74633254,interpolation,even,addr
74633258,source,CanVec 6.0 - NRCan,regular
74633258,interpolation,odd,addr
74633260,source,CanVec 6.0 - NRCan,regular
74633260,interpolation,even,addr
74633264,source,CanVec 6.0 - NRCan,regular
74633264,interpolation,odd,addr
74633268,source,CanVec 6.0 - NRCan,regular
74633268,interpolation,even,addr
74633269,source,CanVec 6.0 - NRCan,regular
74633269,interpolation,even,addr
74633273,source,CanVec 6.0 - NRCan,regular
74633273,interpolation,even,addr
74633275,source,CanVec 6.0 - NRCan,regular
74633275,interpolation,even,addr
74633293,source,CanVec 6.0 - NRCan,regular
74633293,interpolation,odd,addr
74633295,source,CanVec 6.0 - NRCan,regular
74633295,interpolation,even,addr
74633302,source,CanVec 6.0 - NRCan,regular
74633302,interpolation,odd,addr
74633303,source,CanVec 6.0 - NRCan,regular
74633303,interpolation,even,addr
74633311,source,CanVec 6.0 - NRCan,regular
74633311,interpolation,odd,addr
74633312,source,CanVec 6.0 - NRCan,regular
74633312,interpolation,odd,addr
74633316,source,CanVec 6.0 - NRCan,regular
74633316,interpolation,even,addr
74633319,source,CanVec 6.0 - NRCan,regular
74633319,interpolation,even,addr
74633320,source,CanVec 6.0 - NRCan,regular
74633320,interpolation,even,addr
74633329,source,CanVec 6.0 - NRCan,regular
74633329,interpolation,odd,addr
74633333,source,CanVec 6.0 - NRCan,regular
74633333,interpolation,even,addr
74633337,source,CanVec 6.0 - NRCan,regular
74633337,interpolation,even,addr
74633338,source,CanVec 6.0 - NRCan,regular
74633338,interpolation,even,addr
74633343,source,CanVec 6.0 - NRCan,regular
74633343,interpolation,odd,addr
74633350,source,CanVec 6.0 - NRCan,regular
74633350,interpolation,even,addr
74633365,source,CanVec 6.0 - NRCan,regular
74633365,interpolation,even,addr
74633368,source,CanVec 6.0 - NRCan,regular
74633368,interpolation,even,addr
74633372,source,CanVec 6.0 - NRCan,regular
74633372,interpolation,odd,addr
74633375,source,CanVec 6.0 - NRCan,regular
74633375,interpolation,even,addr
74633376,source,CanVec 6.0 - NRCan,regular
74633376,interpolation,even,addr
74633385,source,CanVec 6.0 - NRCan,regular
74633385,interpolation,even,addr
74633386,source,CanVec 6.0 - NRCan,regular
74633386,interpolation,even,addr
74633390,source,CanVec 6.0 - NRCan,regular
74633390,interpolation,even,addr
74633394,source,CanVec 6.0 - NRCan,regular
74633394,interpolation,odd,addr
74633395,source,CanVec 6.0 - NRCan,regular
74633395,interpolation,even,addr
74633397,source,CanVec 6.0 - NRCan,regular
74633397,interpolation,even,addr
74633401,source,CanVec 6.0 - NRCan,regular
74633401,interpolation,even,addr
74633404,source,CanVec 6.0 - NRCan,regular
74633404,interpolation,even,addr
74633413,source,CanVec 6.0 - NRCan,regular
74633413,interpolation,even,addr
74633414,source,CanVec 6.0 - NRCan,regular
74633414,interpolation,even,addr
74633419,source,CanVec 6.0 - NRCan,regular
74633419,interpolation,odd,addr
74633420,source,CanVec 6.0 - NRCan,regular
74633420,interpolation,even,addr
74633425,source,CanVec 6.0 - NRCan,regular
74633425,interpolation,even,addr
74633428,source,CanVec 6.0 - NRCan,regular
74633428,interpolation,even,addr
74633442,source,CanVec 6.0 - NRCan,regular
74633442,interpolation,odd,addr
74633443,source,CanVec 6.0 - NRCan,regular
74633443,interpolation,even,addr
74633445,source,CanVec 6.0 - NRCan,regular
74633445,interpolation,odd,addr
74633456,source,CanVec 6.0 - NRCan,regular
74633456,interpolation,odd,addr
74633457,source,CanVec 6.0 - NRCan,regular
74633457,interpolation,even,addr
74633459,source,CanVec 6.0 - NRCan,regular
74633459,interpolation,odd,addr
74633462,source,CanVec 6.0 - NRCan,regular
74633462,interpolation,odd,addr
74633466,source,CanVec 6.0 - NRCan,regular
74633466,interpolation,even,addr
74633474,source,CanVec 6.0 - NRCan,regular
74633474,interpolation,odd,addr
74633482,source,CanVec 6.0 - NRCan,regular
74633482,interpolation,odd,addr
74633486,source,CanVec 6.0 - NRCan,regular
74633486,interpolation,odd,addr
74633490,source,CanVec 6.0 - NRCan,regular
74633490,interpolation,even,addr
74633492,source,CanVec 6.0 - NRCan,regular
74633492,interpolation,even,addr
74633493,source,CanVec 6.0 - NRCan,regular
74633493,interpolation,even,addr
74633495,source,CanVec 6.0 - NRCan,regular
74633495,interpolation,odd,addr
74633497,source,CanVec 6.0 - NRCan,regular
74633497,interpolation,even,addr
74633498,source,CanVec 6.0 - NRCan,regular
74633498,interpolation,even,addr
74633500,source,CanVec 6.0 - NRCan,regular
74633500,interpolation,odd,addr
74633502,source,CanVec 6.0 - NRCan,regular
74633502,interpolation,even,addr
74633503,source,CanVec 6.0 - NRCan,regular
74633503,interpolation,even,addr
74633507,source,CanVec 6.0 - NRCan,regular
74633507,interpolation,odd,addr
74633512,source,CanVec 6.0 - NRCan,regular
74633512,interpolation,even,addr
74633520,source,CanVec 6.0 - NRCan,regular
74633520,interpolation,odd,addr
74633523,source,CanVec 6.0 - NRCan,regular
74633523,interpolation,even,addr
74633526,source,CanVec 6.0 - NRCan,regular
74633526,interpolation,odd,addr
74633534,source,CanVec 6.0 - NRCan,regular
74633534,interpolation,odd,addr
74633536,source,CanVec 6.0 - NRCan,regular
74633536,interpolation,odd,addr
74633543,source,CanVec 6.0 - NRCan,regular
74633543,interpolation,odd,addr
74633545,source,CanVec 6.0 - NRCan,regular
74633545,interpolation,even,addr
74633546,source,CanVec 6.0 - NRCan,regular
74633546,interpolation,even,addr
74633550,source,CanVec 6.0 - NRCan,regular
74633550,interpolation,odd,addr
74633552,source,CanVec 6.0 - NRCan,regular
74633552,interpolation,even,addr
74633553,source,CanVec 6.0 - NRCan,regular
74633553,interpolation,even,addr
74633558,source,CanVec 6.0 - NRCan,regular
74633558,interpolation,odd,addr
74633566,source,CanVec 6.0 - NRCan,regular
74633566,interpolation,even,addr
74633569,source,CanVec 6.0 - NRCan,regular
74633569,interpolation,odd,addr
74633571,source,CanVec 6.0 - NRCan,regular
74633571,interpolation,even,addr
74633572,source,CanVec 6.0 - NRCan,regular
74633572,interpolation,even,addr
74633573,source,CanVec 6.0 - NRCan,regular
74633573,interpolation,even,addr
74633580,source,CanVec 6.0 - NRCan,regular
74633580,interpolation,even,addr
74633584,source,CanVec 6.0 - NRCan,regular
74633584,interpolation,odd,addr
74633585,source,CanVec 6.0 - NRCan,regular
74633585,interpolation,even,addr
74633593,source,CanVec 6.0 - NRCan,regular
74633593,interpolation,odd,addr
74633599,source,CanVec 6.0 - NRCan,regular
74633599,interpolation,even,addr
74633603,source,CanVec 6.0 - NRCan,regular
74633603,interpolation,even,addr
74633609,source,CanVec 6.0 - NRCan,regular
74633609,interpolation,even,addr
74633615,source,CanVec 6.0 - NRCan,regular
74633615,interpolation,even,addr
74633618,source,CanVec 6.0 - NRCan,regular
74633618,interpolation,odd,addr
74633623,source,CanVec 6.0 - NRCan,regular
74633623,interpolation,odd,addr
74633625,source,CanVec 6.0 - NRCan,regular
74633625,interpolation,odd,addr
74633631,source,CanVec 6.0 - NRCan,regular
74633631,interpolation,odd,addr
74633632,source,CanVec 6.0 - NRCan,regular
74633632,interpolation,even,addr
74633633,source,CanVec 6.0 - NRCan,regular
74633633,interpolation,odd,addr
74633641,source,CanVec 6.0 - NRCan,regular
74633641,interpolation,odd,addr
74633642,source,CanVec 6.0 - NRCan,regular
74633642,interpolation,odd,addr
74633644,source,CanVec 6.0 - NRCan,regular
74633644,interpolation,even,addr
74633646,source,CanVec 6.0 - NRCan,regular
74633646,interpolation,odd,addr
74633648,source,CanVec 6.0 - NRCan,regular
74633648,interpolation,odd,addr
74633652,source,CanVec 6.0 - NRCan,regular
74633652,interpolation,even,addr
74633653,source,CanVec 6.0 - NRCan,regular
74633653,interpolation,even,addr
74633656,source,CanVec 6.0 - NRCan,regular
74633656,interpolation,even,addr
74633663,source,CanVec 6.0 - NRCan,regular
74633663,interpolation,even,addr
74633666,source,CanVec 6.0 - NRCan,regular
74633666,interpolation,even,addr
74633667,source,CanVec 6.0 - NRCan,regular
74633667,interpolation,even,addr
74633672,source,CanVec 6.0 - NRCan,regular
74633672,interpolation,even,addr
74633678,source,CanVec 6.0 - NRCan,regular
74633678,interpolation,odd,addr
74633680,source,CanVec 6.0 - NRCan,regular
74633680,interpolation,odd,addr
74633683,source,CanVec 6.0 - NRCan,regular
74633683,interpolation,even,addr
74633685,source,CanVec 6.0 - NRCan,regular
74633685,interpolation,odd,addr
74633690,source,CanVec 6.0 - NRCan,regular
74633690,interpolation,even,addr
74633691,source,CanVec 6.0 - NRCan,regular
74633691,interpolation,odd,addr
74633696,source,CanVec 6.0 - NRCan,regular
74633696,interpolation,odd,addr
74633697,source,CanVec 6.0 - NRCan,regular
74633697,interpolation,odd,addr
74633699,source,CanVec 6.0 - NRCan,regular
74633699,interpolation,odd,addr
74633703,source,CanVec 6.0 - NRCan,regular
74633703,interpolation,odd,addr
74633706,source,CanVec 6.0 - NRCan,regular
74633706,interpolation,odd,addr
74633707,source,CanVec 6.0 - NRCan,regular
74633707,interpolation,odd,addr
74633712,source,CanVec 6.0 - NRCan,regular
74633712,interpolation,even,addr
74633716,source,CanVec 6.0 - NRCan,regular
74633716,interpolation,even,addr
74633729,source,CanVec 6.0 - NRCan,regular
74633729,interpolation,odd,addr
74633746,source,CanVec 6.0 - NRCan,regular
74633746,interpolation,odd,addr
74633754,source,CanVec 6.0 - NRCan,regular
74633754,interpolation,odd,addr
74633755,source,CanVec 6.0 - NRCan,regular
74633755,interpolation,even,addr
74633762,source,CanVec 6.0 - NRCan,regular
74633762,interpolation,even,addr
74633763,source,CanVec 6.0 - NRCan,regular
74633763,interpolation,odd,addr
74633766,source,CanVec 6.0 - NRCan,regular
74633766,interpolation,even,addr
74633768,source,CanVec 6.0 - NRCan,regular
74633768,interpolation,odd,addr
74633775,source,CanVec 6.0 - NRCan,regular
74633775,interpolation,even,addr
74633779,source,CanVec 6.0 - NRCan,regular
74633779,interpolation,odd,addr
74633786,source,CanVec 6.0 - NRCan,regular
74633786,interpolation,even,addr
74633790,source,CanVec 6.0 - NRCan,regular
74633790,interpolation,odd,addr
74633791,source,CanVec 6.0 - NRCan,regular
74633791,interpolation,odd,addr
74633792,source,CanVec 6.0 - NRCan,regular
74633792,interpolation,odd,addr
74633797,source,CanVec 6.0 - NRCan,regular
74633797,interpolation,odd,addr
74633807,source,CanVec 6.0 - NRCan,regular
74633807,interpolation,odd,addr
74633809,source,CanVec 6.0 - NRCan,regular
74633809,interpolation,odd,addr
74633811,source,CanVec 6.0 - NRCan,regular
74633811,interpolation,odd,addr
74633827,source,CanVec 6.0 - NRCan,regular
74633827,interpolation,even,addr
74633828,source,CanVec 6.0 - NRCan,regular
74633828,interpolation,even,addr
74633831,source,CanVec 6.0 - NRCan,regular
74633831,interpolation,even,addr
74633833,source,CanVec 6.0 - NRCan,regular
74633833,interpolation,odd,addr
74633834,source,CanVec 6.0 - NRCan,regular
74633834,interpolation,even,addr
74633837,source,CanVec 6.0 - NRCan,regular
74633837,interpolation,odd,addr
74633840,source,CanVec 6.0 - NRCan,regular
74633840,interpolation,even,addr
74633845,source,CanVec 6.0 - NRCan,regular
74633845,interpolation,even,addr
74633847,source,CanVec 6.0 - NRCan,regular
74633847,interpolation,even,addr
74633849,source,CanVec 6.0 - NRCan,regular
74633849,interpolation,odd,addr
74633851,source,CanVec 6.0 - NRCan,regular
74633851,interpolation,odd,addr
74633852,source,CanVec 6.0 - NRCan,regular
74633852,interpolation,even,addr
74633854,source,CanVec 6.0 - NRCan,regular
74633854,interpolation,even,addr
74633857,source,CanVec 6.0 - NRCan,regular
74633857,interpolation,odd,addr
74633859,source,CanVec 6.0 - NRCan,regular
74633859,interpolation,odd,addr
74633860,source,CanVec 6.0 - NRCan,regular
74633860,interpolation,odd,addr
74633864,source,CanVec 6.0 - NRCan,regular
74633864,interpolation,odd,addr
74633865,source,CanVec 6.0 - NRCan,regular
74633865,interpolation,odd,addr
74633869,source,CanVec 6.0 - NRCan,regular
74633869,interpolation,even,addr
74633870,source,CanVec 6.0 - NRCan,regular
